symbol,vintage,p,q,distribution,valid,order,n_train,loglikelihood,n_parameters,BIC,AIC,persistence,selected,evidence
QQQ,2010-12,2,1,normal,True,4,2951,-5646.978869707978,4,11325.917336915729,11301.957739415957,0.9972988733706358,False,EXPOSED_HISTORY
QQQ,2010-12,2,1,t,True,5,2951,-5632.970775740343,5,11305.891048355401,11275.941551480686,0.9981056359892125,True,EXPOSED_HISTORY
QQQ,2011-01,1,1,normal,True,0,2973,-5674.461912892037,3,11372.915806253068,11354.923825784073,0.997782657222861,False,EXPOSED_HISTORY
QQQ,2011-01,1,1,t,True,1,2973,-5659.706172552147,4,11351.401652396287,11327.412345104294,0.9984388985809614,False,EXPOSED_HISTORY
QQQ,2011-01,1,2,normal,True,2,2973,-5674.461912893854,4,11380.9131330797,11356.923825787708,0.9977826176383705,False,EXPOSED_HISTORY
QQQ,2011-01,1,2,t,True,3,2973,-5659.706172720318,5,11359.398979555626,11329.412345440636,0.9984394750334292,False,EXPOSED_HISTORY
QQQ,2011-01,2,1,normal,True,4,2973,-5669.620788565445,4,11371.230884422883,11347.24157713089,0.9975391496229913,False,EXPOSED_HISTORY
QQQ,2011-01,2,1,t,True,5,2973,-5654.869126847396,5,11349.724887809782,11319.738253694792,0.9984849416468079,True,EXPOSED_HISTORY
QQQ,2011-02,1,1,normal,True,0,2993,-5701.638474216654,3,11427.289042956865,11409.276948433308,0.997439387525272,False,EXPOSED_HISTORY
QQQ,2011-02,1,1,t,True,1,2993,-5686.3654319608995,4,11404.74698995321,11380.730863921799,0.9981955907646207,False,EXPOSED_HISTORY
QQQ,2011-02,1,2,normal,True,2,2993,-5701.638474216565,4,11435.29307446454,11411.27694843313,0.9974393457562839,False,EXPOSED_HISTORY
QQQ,2011-02,1,2,t,True,3,2993,-5686.365431958964,5,11412.751021457192,11382.730863917928,0.9981956523964589,False,EXPOSED_HISTORY
QQQ,2011-02,2,1,normal,True,4,2993,-5696.434879287249,4,11424.885884605908,11400.869758574498,0.997163089541805,False,EXPOSED_HISTORY
QQQ,2011-02,2,1,t,True,5,2993,-5681.203986775425,5,11402.428131090113,11372.40797355085,0.9982099498302204,True,EXPOSED_HISTORY
QQQ,2011-03,1,1,normal,True,0,3012,-5729.162225013749,3,11482.355528794256,11464.324450027498,0.9972197226097512,False,EXPOSED_HISTORY
QQQ,2011-03,1,1,t,True,1,3012,-5712.235907524439,4,11456.513253404559,11432.471815048879,0.9982423058660916,False,EXPOSED_HISTORY
QQQ,2011-03,1,2,normal,True,2,3012,-5729.162225016904,4,11490.365888389488,11466.324450033808,0.9972196147014835,False,EXPOSED_HISTORY
QQQ,2011-03,1,2,t,True,3,3012,-5712.235907524311,5,11464.523612993222,11434.471815048622,0.9982422507683271,False,EXPOSED_HISTORY
QQQ,2011-03,2,1,normal,True,4,3012,-5723.9908707068735,4,11480.023179769427,11455.981741413747,0.996910604123175,False,EXPOSED_HISTORY
QQQ,2011-03,2,1,t,True,5,3012,-5707.161273275354,5,11454.374344495307,11424.322546550708,0.998242530790161,True,EXPOSED_HISTORY
QQQ,2011-04,1,1,normal,True,0,3035,-5765.451271441809,3,11554.956442994098,11536.902542883618,0.9971733328660819,False,EXPOSED_HISTORY
QQQ,2011-04,1,1,t,True,1,3035,-5748.831700509016,4,11529.735267832006,11505.663401018031,0.9981593370318189,False,EXPOSED_HISTORY
QQQ,2011-04,1,2,normal,True,2,3035,-5765.451271441618,4,11562.97440969721,11538.902542883236,0.9971733435025569,False,EXPOSED_HISTORY
QQQ,2011-04,1,2,t,True,3,3035,-5748.831700583859,5,11537.753234685186,11507.663401167718,0.9981595092057941,False,EXPOSED_HISTORY
QQQ,2011-04,2,1,normal,True,4,3035,-5760.081949377638,4,11552.23576556925,11528.163898755276,0.9968636694801081,False,EXPOSED_HISTORY
QQQ,2011-04,2,1,t,True,5,3035,-5743.466071514933,5,11527.021976547334,11496.932143029866,0.998161656593429,True,EXPOSED_HISTORY
QQQ,2011-05,1,1,normal,True,0,3055,-5788.7815685762125,3,11601.636741767243,11583.563137152425,0.9971277473000758,False,EXPOSED_HISTORY
QQQ,2011-05,1,1,t,True,1,3055,-5771.343310037156,4,11574.784759560735,11550.686620074312,0.998210438030726,False,EXPOSED_HISTORY
QQQ,2011-05,1,2,normal,True,2,3055,-5788.7815685761,4,11609.661276638622,11585.5631371522,0.9971277073619099,False,EXPOSED_HISTORY
QQQ,2011-05,1,2,t,True,3,3055,-5771.343310030801,5,11582.80929441963,11552.686620061602,0.9982105456586614,False,EXPOSED_HISTORY
QQQ,2011-05,2,1,normal,True,4,3055,-5783.601645897508,4,11599.30143128144,11575.203291795016,0.9967477499990117,False,EXPOSED_HISTORY
QQQ,2011-05,2,1,t,True,5,3055,-5766.1818694251315,5,11572.486413208291,11542.363738850263,0.9981671862969506,True,EXPOSED_HISTORY
QQQ,2011-06,1,1,normal,True,0,3076,-5814.814723929431,3,11653.72360385074,11635.629447858862,0.9971124198619361,False,EXPOSED_HISTORY
QQQ,2011-06,1,1,t,True,1,3076,-5797.570556052112,4,11627.266653426726,11603.141112104224,0.9981317000314002,False,EXPOSED_HISTORY
QQQ,2011-06,1,2,normal,True,2,3076,-5814.814723929268,4,11661.75498918104,11637.629447858537,0.9971123742311531,False,EXPOSED_HISTORY
QQQ,2011-06,1,2,t,True,3,3076,-5797.570556051542,5,11635.298038756211,11605.141112103083,0.9981316696858402,False,EXPOSED_HISTORY
QQQ,2011-06,2,1,normal,True,4,3076,-5809.752490835587,4,11651.630522993677,11627.504981671174,0.9966859720884811,False,EXPOSED_HISTORY
QQQ,2011-06,2,1,t,True,5,3076,-5792.518300458749,5,11625.193527570626,11595.036600917498,0.9980239143734629,True,EXPOSED_HISTORY
QQQ,2011-07,1,1,normal,True,0,3098,-5851.173835133142,3,11726.463206329216,11708.347670266285,0.9970536933858045,False,EXPOSED_HISTORY
QQQ,2011-07,1,1,t,True,1,3098,-5834.544892330956,4,11701.243832745819,11677.089784661912,0.9980182461865806,False,EXPOSED_HISTORY
QQQ,2011-07,1,2,normal,True,2,3098,-5851.173835135904,4,11734.501718355714,11710.347670271807,0.9970536325359294,False,EXPOSED_HISTORY
QQQ,2011-07,1,2,t,True,3,3098,-5834.544892308516,5,11709.282344721916,11679.089784617032,0.9980182174876073,False,EXPOSED_HISTORY
QQQ,2011-07,2,1,normal,True,4,3098,-5846.160174547119,4,11724.474397178144,11700.320349094238,0.9965956168219545,False,EXPOSED_HISTORY
QQQ,2011-07,2,1,t,True,5,3098,-5829.432083540961,5,11699.056727186806,11668.864167081922,0.9978922217180579,True,EXPOSED_HISTORY
QQQ,2011-08,1,1,normal,True,0,3118,-5882.722008231143,3,11789.578857611139,11771.444016462287,0.9970289135478004,False,EXPOSED_HISTORY
QQQ,2011-08,1,1,t,True,1,3118,-5866.036408539452,4,11764.252605277376,11740.072817078904,0.9979846000320108,False,EXPOSED_HISTORY
QQQ,2011-08,1,2,normal,True,2,3118,-5882.722008229372,4,11797.623804657214,11773.444016458743,0.9970288543894622,False,EXPOSED_HISTORY
QQQ,2011-08,1,2,t,True,3,3118,-5866.036408522023,5,11772.297552292133,11742.072817044045,0.9979843800071893,False,EXPOSED_HISTORY
QQQ,2011-08,2,1,normal,True,4,3118,-5877.455395861967,4,11787.090579922406,11762.910791723934,0.9965705697092547,False,EXPOSED_HISTORY
QQQ,2011-08,2,1,t,True,5,3118,-5860.645149026578,5,11761.515033301244,11731.290298053156,0.9978535827235547,True,EXPOSED_HISTORY
QQQ,2011-09,1,1,normal,True,0,3141,-5947.936738915625,3,11920.030367329866,11901.87347783125,0.9975354349934834,False,EXPOSED_HISTORY
QQQ,2011-09,1,1,t,True,1,3141,-5929.412691296701,4,11891.034568591556,11866.825382593403,0.9986280324235545,False,EXPOSED_HISTORY
QQQ,2011-09,1,2,normal,True,2,3141,-5947.936738916098,4,11928.08266383035,11903.873477832196,0.9975355039200673,False,EXPOSED_HISTORY
QQQ,2011-09,1,2,t,True,3,3141,-5929.41269129851,5,11899.086865094714,11868.82538259702,0.9986281162517013,False,EXPOSED_HISTORY
QQQ,2011-09,2,1,normal,True,4,3141,-5941.825248197182,4,11915.859682392518,11891.650496394364,0.9971222201972859,False,EXPOSED_HISTORY
QQQ,2011-09,2,1,t,True,5,3141,-5923.712496123575,5,11887.686474744844,11857.42499224715,0.9986282286152948,True,EXPOSED_HISTORY
QQQ,2011-10,1,1,normal,True,0,3162,-5989.155253051364,3,12002.487386156035,11984.310506102727,0.9972030348235067,False,EXPOSED_HISTORY
QQQ,2011-10,1,1,t,True,1,3162,-5970.645395537329,4,11973.526631145736,11949.290791074658,0.99832035408306,False,EXPOSED_HISTORY
QQQ,2011-10,1,2,normal,True,2,3162,-5989.155253051462,4,12010.546346174002,11986.310506102924,0.9972030267245177,False,EXPOSED_HISTORY
QQQ,2011-10,1,2,t,True,3,3162,-5970.645395458352,5,11981.58559100555,11951.290790916704,0.9983200416543456,False,EXPOSED_HISTORY
QQQ,2011-10,2,1,normal,True,4,3162,-5983.04880591047,4,11998.333451892018,11974.09761182094,0.9967160548355074,False,EXPOSED_HISTORY
QQQ,2011-10,2,1,t,True,5,3162,-5964.979084591807,5,11970.25296927246,11939.958169183614,0.9982354191937707,True,EXPOSED_HISTORY
QQQ,2011-11,1,1,normal,True,0,3183,-6031.039345373805,3,12086.275429029456,12068.07869074761,0.9971423636882402,False,EXPOSED_HISTORY
QQQ,2011-11,1,1,t,True,1,3183,-6012.972605012685,4,12058.207527734497,12033.94521002537,0.9982614910531448,False,EXPOSED_HISTORY
QQQ,2011-11,1,2,normal,True,2,3183,-6031.039345372972,4,12094.341008455072,12070.078690745944,0.9971423249714977,False,EXPOSED_HISTORY
QQQ,2011-11,1,2,t,True,3,3183,-6012.972605112738,5,12066.273107361887,12035.945210225476,0.9982617743872089,False,EXPOSED_HISTORY
QQQ,2011-11,2,1,normal,True,4,3183,-6024.85498584953,4,12081.972289408188,12057.70997169906,0.9966629729231251,False,EXPOSED_HISTORY
QQQ,2011-11,2,1,t,True,5,3183,-6007.254299931309,5,12054.836496999029,12024.508599862618,0.9981810094205741,True,EXPOSED_HISTORY
QQQ,2011-12,1,1,normal,True,0,3204,-6074.89244550357,3,12174.001356931705,12155.78489100714,0.9973155700911198,False,EXPOSED_HISTORY
QQQ,2011-12,1,1,t,True,1,3204,-6057.166232419867,4,12146.621086072486,12122.332464839734,0.9984155016077778,False,EXPOSED_HISTORY
QQQ,2011-12,1,2,normal,True,2,3204,-6074.892445503028,4,12182.073512238809,12157.784891006057,0.9973155351528789,False,EXPOSED_HISTORY
QQQ,2011-12,1,2,t,True,3,3204,-6057.166232432313,5,12154.693241405568,12124.332464864627,0.998415810741494,False,EXPOSED_HISTORY
QQQ,2011-12,2,1,normal,True,4,3204,-6068.221349929151,4,12168.731321091054,12144.442699858302,0.9968493510397689,False,EXPOSED_HISTORY
QQQ,2011-12,2,1,t,True,5,3204,-6050.959802647754,5,12142.28038183645,12111.919605295509,0.9983616096243001,True,EXPOSED_HISTORY
QQQ,2012-01,1,1,normal,True,0,3225,-6110.108113273314,3,12244.452291234318,12226.216226546629,0.9969626975730201,False,EXPOSED_HISTORY
QQQ,2012-01,1,1,t,True,1,3225,-6092.050451818252,4,12216.415656553425,12192.100903636505,0.9980809656239592,False,EXPOSED_HISTORY
QQQ,2012-01,1,2,normal,True,2,3225,-6110.108113272159,4,12252.530979461239,12228.216226544318,0.9969624455184123,False,EXPOSED_HISTORY
QQQ,2012-01,1,2,t,True,3,3225,-6092.050451749263,5,12224.494344644674,12194.100903498525,0.9980813418712784,False,EXPOSED_HISTORY
QQQ,2012-01,2,1,normal,True,4,3225,-6103.559540038612,4,12239.433832994144,12215.119080077224,0.9964243909414993,False,EXPOSED_HISTORY
QQQ,2012-01,2,1,t,True,5,3225,-6085.9715202493335,5,12212.336481644816,12181.943040498667,0.9979459556837187,True,EXPOSED_HISTORY
QQQ,2012-02,1,1,normal,True,0,3245,-6135.11495119143,3,12294.484514270274,12276.22990238286,0.99667355117376,False,EXPOSED_HISTORY
QQQ,2012-02,1,1,t,True,1,3245,-6116.755001731011,4,12265.849485978575,12241.510003462023,0.9978460794194657,False,EXPOSED_HISTORY
QQQ,2012-02,1,2,normal,True,2,3245,-6135.114951189986,4,12302.569384896524,12278.229902379971,0.996673430090596,False,EXPOSED_HISTORY
QQQ,2012-02,1,2,t,True,3,3245,-6116.7550017288795,5,12273.93435660345,12243.510003457759,0.9978463103604561,False,EXPOSED_HISTORY
QQQ,2012-02,2,1,normal,True,4,3245,-6128.073606701517,4,12288.486695919586,12264.147213403034,0.9961278180705958,False,EXPOSED_HISTORY
QQQ,2012-02,2,1,t,True,5,3245,-6110.121371181671,5,12260.667095509032,12230.242742363342,0.9977390843153611,True,EXPOSED_HISTORY
QQQ,2012-03,1,1,normal,True,0,3265,-6157.057627542123,3,12338.388300209377,12320.115255084245,0.9967502475892408,False,EXPOSED_HISTORY
QQQ,2012-03,1,1,t,True,1,3265,-6138.700238861253,4,12309.764537889347,12285.400477722505,0.9979005625709203,False,EXPOSED_HISTORY
QQQ,2012-03,1,2,normal,True,2,3265,-6157.057627541941,4,12346.479315250723,12322.115255083881,0.9967502095564865,False,EXPOSED_HISTORY
QQQ,2012-03,1,2,t,True,3,3265,-6138.700238881114,5,12317.855552970781,12287.400477762229,0.9979009075974926,False,EXPOSED_HISTORY
QQQ,2012-03,2,1,normal,True,4,3265,-6149.703384285157,4,12331.770828737155,12307.406768570314,0.9962779130245809,False,EXPOSED_HISTORY
QQQ,2012-03,2,1,t,True,5,3265,-6131.73226949693,5,12303.919614202412,12273.46453899386,0.9978477389136061,True,EXPOSED_HISTORY
QQQ,2012-04,1,1,normal,True,0,3287,-6182.709876678318,3,12389.71294507763,12371.419753356637,0.9967605076230373,False,EXPOSED_HISTORY
QQQ,2012-04,1,1,t,True,1,3287,-6163.949154773381,4,12360.28923184142,12335.898309546763,0.9979481483637719,False,EXPOSED_HISTORY
QQQ,2012-04,1,2,normal,True,2,3287,-6182.709876678107,4,12397.810675650871,12373.419753356215,0.9967604686931871,False,EXPOSED_HISTORY
QQQ,2012-04,1,2,t,True,3,3287,-6163.949154811622,5,12368.386962491566,12337.898309623244,0.9979481180348536,False,EXPOSED_HISTORY
QQQ,2012-04,2,1,normal,True,4,3287,-6175.218798521262,4,12382.828519337181,12358.437597042524,0.9963275616349656,False,EXPOSED_HISTORY
QQQ,2012-04,2,1,t,True,5,3287,-6156.879189160002,5,12354.247031188326,12323.758378320004,0.9979116917471622,True,EXPOSED_HISTORY
QQQ,2012-05,1,1,normal,True,0,3307,-6215.023460621761,3,12454.358311382468,12436.046921243522,0.9965935972724989,False,EXPOSED_HISTORY
QQQ,2012-05,1,1,t,True,1,3307,-6196.851351367319,4,12426.117889586565,12401.702702734638,0.9976687826475641,False,EXPOSED_HISTORY
QQQ,2012-05,1,2,normal,True,2,3307,-6215.02346062133,4,12462.462108094587,12438.04692124266,0.9965935603857536,False,EXPOSED_HISTORY
QQQ,2012-05,1,2,t,True,3,3307,-6196.851351359373,5,12434.221686283656,12403.702702718747,0.9976689799523968,False,EXPOSED_HISTORY
QQQ,2012-05,2,1,normal,True,4,3307,-6207.030684000414,4,12446.476554852756,12422.061368000828,0.9962119087482746,False,EXPOSED_HISTORY
QQQ,2012-05,2,1,t,True,5,3307,-6189.277684895548,5,12419.074353356005,12388.555369791096,0.9976522511082553,True,EXPOSED_HISTORY
QQQ,2012-06,1,1,normal,True,0,3329,-6249.116239517787,3,12522.563760748299,12504.232479035574,0.996531769828236,False,EXPOSED_HISTORY
QQQ,2012-06,1,1,t,True,1,3329,-6230.437460996427,4,12493.316630943154,12468.874921992854,0.997643599259067,False,EXPOSED_HISTORY
QQQ,2012-06,1,2,normal,True,2,3329,-6249.1162395177835,4,12530.674187985867,12506.232479035567,0.9965317678292802,False,EXPOSED_HISTORY
QQQ,2012-06,1,2,t,True,3,3329,-6230.437460999974,5,12501.427058187823,12470.874921999948,0.9976435711741579,False,EXPOSED_HISTORY
QQQ,2012-06,2,1,normal,True,4,3329,-6241.417271093333,4,12515.276251136966,12490.834542186665,0.9961179739206102,False,EXPOSED_HISTORY
QQQ,2012-06,2,1,t,True,5,3329,-6223.169689228773,5,12486.89151464542,12456.339378457546,0.9975886883506659,True,EXPOSED_HISTORY
QQQ,2012-07,1,1,normal,True,0,3350,-6288.306777117312,3,12600.963701109082,12582.613554234624,0.9966327093965839,False,EXPOSED_HISTORY
QQQ,2012-07,1,1,t,True,1,3350,-6269.880506890202,4,12572.227876279681,12547.761013780404,0.9977265488500958,False,EXPOSED_HISTORY
QQQ,2012-07,1,2,normal,True,2,3350,-6288.3067771150945,4,12609.080416729466,12584.613554230189,0.9966326236298397,False,EXPOSED_HISTORY
QQQ,2012-07,1,2,t,True,3,3350,-6269.880506891013,5,12580.344591906121,12549.761013782027,0.9977265730176664,False,EXPOSED_HISTORY
QQQ,2012-07,2,1,normal,True,4,3350,-6280.126719776288,4,12592.720302051854,12568.253439552576,0.9962707666108347,False,EXPOSED_HISTORY
QQQ,2012-07,2,1,t,True,5,3350,-6262.149459261429,5,12564.882496646953,12534.298918522858,0.9977091963766257,True,EXPOSED_HISTORY
QQQ,2012-08,1,1,normal,True,0,3371,-6319.977303180425,3,12664.323500506553,12645.95460636085,0.996487852609227,False,EXPOSED_HISTORY
QQQ,2012-08,1,1,t,True,1,3371,-6301.473730348911,4,12635.439319558758,12610.947460697822,0.997577918062648,False,EXPOSED_HISTORY
QQQ,2012-08,1,2,normal,True,2,3371,-6319.97730317795,4,12672.446465216835,12647.9546063559,0.9964877529233862,False,EXPOSED_HISTORY
QQQ,2012-08,1,2,t,True,3,3371,-6301.473730375591,5,12643.562284327352,12612.947460751182,0.9975777668348399,False,EXPOSED_HISTORY
QQQ,2012-08,2,1,normal,True,4,3371,-6311.849197760992,4,12656.19025438292,12631.698395521984,0.9960802266530732,False,EXPOSED_HISTORY
QQQ,2012-08,2,1,t,True,5,3371,-6293.787600984536,5,12628.190025545242,12597.575201969072,0.9975043782688492,True,EXPOSED_HISTORY
QQQ,2012-09,1,1,normal,True,0,3394,-6346.023877391852,3,12716.437048121086,12698.047754783704,0.9964324066795381,False,EXPOSED_HISTORY
QQQ,2012-09,1,1,t,True,1,3394,-6327.018560961061,4,12686.556179705298,12662.037121922122,0.9975726254101311,False,EXPOSED_HISTORY
QQQ,2012-09,1,2,normal,True,2,3394,-6346.023877394989,4,12724.566812573154,12700.047754789977,0.9964321239395556,False,EXPOSED_HISTORY
QQQ,2012-09,1,2,t,True,3,3394,-6327.018561018567,5,12694.685944266104,12664.037122037134,0.9975726051024152,False,EXPOSED_HISTORY
QQQ,2012-09,2,1,normal,True,4,3394,-6337.723084571959,4,12707.965226927094,12683.446169143917,0.996015149663225,False,EXPOSED_HISTORY
QQQ,2012-09,2,1,t,True,5,3394,-6319.17069062399,5,12678.990203476951,12648.34138124798,0.9975029326722035,True,EXPOSED_HISTORY
QQQ,2012-10,1,1,normal,True,0,3413,-6371.53884527002,3,12767.48373138676,12749.07769054004,0.9963170742839419,False,EXPOSED_HISTORY
QQQ,2012-10,1,1,t,True,1,3413,-6352.189056123725,4,12736.919500043077,12712.37811224745,0.9975032237249437,False,EXPOSED_HISTORY
QQQ,2012-10,1,2,normal,True,2,3413,-6371.538845269048,4,12775.619078333722,12751.077690538095,0.996317100272219,False,EXPOSED_HISTORY
QQQ,2012-10,1,2,t,True,3,3413,-6352.18905614934,5,12745.054847043213,12714.37811229868,0.9975034167017462,False,EXPOSED_HISTORY
QQQ,2012-10,2,1,normal,True,4,3413,-6363.181015937125,4,12758.903419669878,12734.36203187425,0.9958606064589146,False,EXPOSED_HISTORY
QQQ,2012-10,2,1,t,True,5,3413,-6344.276958279844,5,12729.23065130422,12698.553916559687,0.9974028541930363,True,EXPOSED_HISTORY
QQQ,2012-11,1,1,normal,True,0,3434,-6399.320651721577,3,12823.065746567525,12804.641303443153,0.996266510655645,False,EXPOSED_HISTORY
QQQ,2012-11,1,1,t,True,1,3434,-6379.651104758663,4,12791.868133683156,12767.302209517326,0.9974649625646738,False,EXPOSED_HISTORY
QQQ,2012-11,1,2,normal,True,2,3434,-6399.3206517248,4,12831.20722761543,12806.6413034496,0.9962664260639718,False,EXPOSED_HISTORY
QQQ,2012-11,1,2,t,True,3,3434,-6379.651104782204,5,12800.009614771696,12769.302209564408,0.9974648425813066,False,EXPOSED_HISTORY
QQQ,2012-11,2,1,normal,True,4,3434,-6391.260161280294,4,12815.086246726418,12790.520322560587,0.9957593249899876,False,EXPOSED_HISTORY
QQQ,2012-11,2,1,t,True,5,3434,-6371.981030242974,5,12784.669465693236,12753.962060485948,0.9973268372979707,True,EXPOSED_HISTORY
QQQ,2012-12,1,1,normal,True,0,3455,-6431.148380722863,3,12886.739494654332,12868.296761445727,0.9961948825827895,False,EXPOSED_HISTORY
QQQ,2012-12,1,1,t,True,1,3455,-6411.32484770282,4,12855.240006350446,12830.64969540564,0.9973967926780111,False,EXPOSED_HISTORY
QQQ,2012-12,1,2,normal,True,2,3455,-6431.148380723009,4,12894.887072390824,12870.296761446018,0.9961949070123981,False,EXPOSED_HISTORY
QQQ,2012-12,1,2,t,True,3,3455,-6411.32484763829,5,12863.387583957589,12832.64969527658,0.9973969820031867,False,EXPOSED_HISTORY
QQQ,2012-12,2,1,normal,True,4,3455,-6423.0742956566555,4,12878.738902258117,12854.148591313311,0.9956781346111097,False,EXPOSED_HISTORY
QQQ,2012-12,2,1,t,True,5,3455,-6403.701358035387,5,12848.140604751783,12817.402716070774,0.9972334197164763,True,EXPOSED_HISTORY
QQQ,2013-01,1,1,normal,True,0,3475,-6458.225061819285,3,12940.910172912567,12922.45012363857,0.996167150691068,False,EXPOSED_HISTORY
QQQ,2013-01,1,1,t,True,1,3475,-6438.60144535175,4,12909.816289735496,12885.2028907035,0.9973232814721928,False,EXPOSED_HISTORY
QQQ,2013-01,1,2,normal,True,2,3475,-6458.225061816964,4,12949.063522665923,12924.450123633927,0.9961669850961667,False,EXPOSED_HISTORY
QQQ,2013-01,1,2,t,True,3,3475,-6438.601445354784,5,12917.969639499563,12887.202890709568,0.9973232886181358,False,EXPOSED_HISTORY
QQQ,2013-01,2,1,normal,True,4,3475,-6450.264216966671,4,12933.141832965337,12908.528433933341,0.9956218644268844,False,EXPOSED_HISTORY
QQQ,2013-01,2,1,t,True,5,3475,-6431.08389125127,5,12902.934531292534,12872.16778250254,0.997124263512038,True,EXPOSED_HISTORY
QQQ,2013-02,1,1,normal,True,0,3496,-6484.998913884241,3,12994.475951978808,12975.997827768482,0.9961414606843216,False,EXPOSED_HISTORY
QQQ,2013-02,1,1,t,True,1,3496,-6464.097991610282,4,12960.833482167667,12936.195983220565,0.997431553311706,False,EXPOSED_HISTORY
QQQ,2013-02,1,2,normal,True,2,3496,-6484.998913884227,4,13002.635326715555,12977.997827768453,0.9961414549322546,False,EXPOSED_HISTORY
QQQ,2013-02,1,2,t,True,3,3496,-6464.097991648039,5,12968.992856979956,12938.195983296078,0.9974317476793377,False,EXPOSED_HISTORY
