cash_mode,offset,cost_bps,period,rule,cycles,high_positive_n,high_negative_n,high_positive_participation,rebound_participation,rebound_n,high_missed_upside,high_downside_avoided,missed_upside_per_downside_avoided,all_positive_participation,all_negative_participation
PROXY,2,0,ALL,VOL,1017,59,46,0.39888279102410995,0.42533530608349357,19,1.2027677870512474,1.1671582841270465,1.030509574758178,0.7629549627833134,0.7438583543803123
PROXY,2,0,GFC,VOL,150,8,9,0.2744517329496875,0.34980979977136295,3,0.29144180368289535,0.4804879843107624,0.6065537811542885,0.6371403113580103,0.5831461480205831
PROXY,2,0,2011,VOL,49,0,1,,,0,0.0,0.035759570775445476,0.0,0.6993462117138501,0.7542627972021247
PROXY,2,0,2015_2016,VOL,100,6,1,0.41206838071565904,0.4725456822435609,2,0.08679293612981981,0.006406149743841498,13.548377668389273,0.8308079078816896,0.8905398379548087
PROXY,2,0,2018Q4,VOL,12,4,4,0.5072938971709607,0.45115288285027566,2,0.03290079636369453,0.07074414349237321,0.46506742098363946,0.5072938971709607,0.6639908743732262
PROXY,2,0,COVID,VOL,17,9,3,0.3172177884529307,0.4405159776589964,3,0.2162234276747727,0.12486828020718432,1.7316121221178815,0.38271264158357815,0.46763738776619224
PROXY,2,0,2022,VOL,50,14,14,0.4589402914260348,0.45434674819832244,4,0.26727002378787623,0.2823976423115015,0.9464314985075598,0.5048959927827057,0.6026388244589784
PROXY,2,0,2023_PLUS,VOL,182,8,5,0.45616014899327617,0.43254972435672295,4,0.1431382409181735,0.05761809520968067,2.484258467713529,0.7954717131260759,0.8191269522205958
PROXY,2,0,2024_PLUS,VOL,132,7,5,0.44393377271062545,0.3641365628767957,3,0.12594741596139214,0.05761809520968067,2.185900375620733,0.7782851172801457,0.7992605881047558
PROXY,2,0,EX_MAJOR_SHOCKS,VOL,794,28,20,0.4574421658723922,0.44570159242915663,9,0.42783253190570325,0.27940437729759826,1.5312305986173282,0.8291310894438082,0.8383281485268143
PROXY,2,0,ALL,CORE_VOL,1017,59,46,0.6994413955120551,0.7126676530417468,19,0.6013838935256237,0.5835791420635232,1.030509574758178,0.8814774813916566,0.8719291771901562
PROXY,2,0,GFC,CORE_VOL,150,8,9,0.6372258664748438,0.6749048998856816,3,0.14572090184144768,0.24024399215538123,0.6065537811542884,0.8185701556790053,0.7915730740102915
PROXY,2,0,2011,CORE_VOL,49,0,1,,,0,0.0,0.017879785387722738,0.0,0.849673105856925,0.8771313986010623
PROXY,2,0,2015_2016,CORE_VOL,100,6,1,0.7060341903578295,0.7362728411217807,2,0.04339646806490989,0.003203074871920749,13.548377668389268,0.9154039539408448,0.9452699189774046
PROXY,2,0,2018Q4,CORE_VOL,12,4,4,0.7536469485854804,0.7255764414251379,2,0.016450398181847264,0.0353720717461866,0.46506742098363957,0.7536469485854804,0.8319954371866133
PROXY,2,0,COVID,CORE_VOL,17,9,3,0.6586088942264654,0.7202579888294981,3,0.10811171383738637,0.06243414010359216,1.7316121221178817,0.6913563207917891,0.7338186938830961
